"Samplerate";25000
-6.61316
-6.66077
-6.69539
-6.6889
-6.67591
-6.70188
-6.70837
-6.70837
-6.65644
-6.64562
-6.64562
-6.69106
-6.72352
-6.69539
-6.68673
-6.6348
-6.60017
-6.59801
-6.6348
-6.7127
-6.71703
-6.66942
-6.68673
-6.70621
-6.68673
-6.62398
-6.60017
-6.63047
-6.69972
-6.68457
-6.58719
-6.53958
-6.60883
-6.68024
-6.72785
-6.69755
-6.6586
-6.61965
-6.59368
-6.60667
-6.63047
-6.66726
-6.73218
-6.76247
-6.70837
-6.60667
-6.58935
-6.60234
-6.63913
-6.6348
-6.61532
-6.60667
-6.63047
-6.65427
-6.71054
-6.68024
-6.6348
-6.59152
-6.58935
-6.61965
-6.6348
-6.63696
-6.63696
-6.65427
-6.65644
-6.66942
-6.66293
-6.60234
-6.56339
-6.5807
-6.61099
-6.62831
-6.63263
-6.63696
-6.58719
-6.57637
-6.61749
-6.61749
-6.65644
-6.68241
-6.67375
-6.63047
-6.56122
-6.55906
-6.58935
-6.64345
-6.6586
-6.62614
-6.57853
-6.57637
-6.58286
-6.56771
-6.55906
-6.55473
-6.57204
-6.58935
-6.61532
-6.61316
-6.58503
-6.5266
-6.55689
-6.59801
-6.6045
-6.59152
-6.60667
-6.65644
-6.69323
-6.64129
-6.53958
-6.49414
-6.50496
-6.59152
-6.64562
-6.65644
-6.62831
-6.56339
-6.54391
-6.57421
-6.60234
-6.59585
-6.55906
-6.53958
-6.58503
-6.60017
-6.58935
-6.55473
-6.54824
-6.56122
-6.61316
-6.60883
-6.56339
-6.53958
-6.54391
-6.56555
-6.59801
-6.59585
-6.53958
-6.53525
-6.6045
-6.62831
-6.60234
-6.55257
-6.5266
-6.58286
-6.64995
-6.63913
-6.5807
-6.53309
-6.50929
-6.56122
-6.60667
-6.58935
-6.52227
-6.51794
-6.53525
-6.57204
-6.57853
-6.56339
-6.53525
-6.53742
-6.54175
-6.51145
-6.50063
-6.53742
-6.56555
-6.56555
-6.53309
-6.56555
-6.63263
-6.62398
-6.5266
-6.49847
-6.53958
-6.59585
-6.61099
-6.55473
-6.49847
-6.49197
-6.52443
-6.53742
-6.5266
-6.53093
-6.54824
-6.56122
-6.53742
-6.51145
-6.52876
-6.55473
-6.53742
-6.48548
-6.50712
-6.56339
-6.58935
-6.56339
-6.54175
-6.54391
-6.55689
-6.53742
-6.52443
-6.53958
-6.5504
-6.51361
-6.49197
-6.48765
-6.52011
-6.53958
-6.54824
-6.52443
-6.49197
-6.51145
-6.52227
-6.48981
-6.47899
-6.48981
-6.48332
-6.49414
-6.49847
-6.51361
-6.52876
-6.53525
-6.55257
-6.53309
-6.48548
-6.48765
-6.4963
-6.48765
-6.49197
-6.5266
-6.55257
-6.53093
-6.50063
-6.48548
-6.4963
-6.5266
-6.53958
-6.50929
-6.49847
-6.50063
-6.53742
-6.50063
-6.47466
-6.48765
-6.4963
-6.48981
-6.48332
-6.48332
-6.46384
-6.44437
-6.48981
-6.50063
-6.4725
-6.50279
-6.51794
-6.46168
-6.44869
-6.49847
-6.51578
-6.51145
-6.48548
-6.48548
-6.46601
-6.44653
-6.46817
-6.51361
-6.52227
-6.5266
-6.4963
-6.46168
-6.4422
-6.43138
-6.42705
-6.45519
-6.49414
-6.50063
-6.47033
-6.43355
-6.44869
-6.43355
-6.42705
-6.44437
-6.42922
-6.45302
-6.4963
-6.51145
-6.49847
-6.43571
-6.41191
-6.44653
-6.48332
-6.4725
-6.43787
-6.45302
-6.43787
-6.45086
-6.45086
-6.44653
-6.46168
-6.44653
-6.42056
-6.41407
-6.42489
-6.42273
-6.40974
-6.43571
-6.46168
-6.48548
-6.46168
-6.41407
-6.37728
-6.41407
-6.45086
-6.45086
-6.39676
-6.37512
-6.42273
-6.47033
-6.44437
-6.42922
-6.44437
-6.44869
-6.42273
-6.38377
-6.34482
-6.31885
-6.35131
-6.4422
-6.47899
-6.44004
-6.35781
-6.35564
-6.40758
-6.43571
-6.41623
-6.37079
-6.34266
-6.37295
-6.44004
-6.47033
-6.40541
-6.29289
-6.2799
-6.35781
-6.42922
-6.45086
-6.4184
-6.40974
-6.38377
-6.37295
-6.3881
-6.40325
-6.39459
-6.37512
-6.36213
-6.33617
-6.35781
-6.35564
-6.34049
-6.34266
-6.34915
-6.36863
-6.36213
-6.334
-6.34482
-6.34699
-6.36863
-6.36646
-6.35131
-6.40325
-6.44653
-6.40758
-6.33184
-6.30154
-6.34266
-6.3643
-6.34915
-6.30587
-6.29505
-6.334
-6.40109
-6.42705
-6.3881
-6.29938
-6.2323
-6.24311
-6.32102
-6.36863
-6.37728
-6.32967
-6.30587
-6.3102
-6.30803
-6.31885
-6.37295
-6.3881
-6.33617
-6.26259
-6.25177
-6.26692
-6.26908
-6.28207
-6.33617
-6.33833
-6.29289
-6.26475
-6.26475
-6.27557
-6.26475
-6.26259
-6.28207
-6.30371
-6.31885
-6.26259
-6.202
-6.24961
-6.34049
-6.32751
-6.26475
-6.21066
-6.23013
-6.28639
-6.28423
-6.22797
-6.17603
-6.21282
-6.25393
-6.28639
-6.29072
-6.28207
-6.26475
-6.23013
-6.23446
-6.26259
-6.26259
-6.26259
-6.23013
-6.21498
-6.23013
-6.27341
-6.27341
-6.2258
-6.24961
-6.26908
-6.26043
-6.22148
-6.1782
-6.18902
-6.21715
-6.202
-6.21066
-6.202
-6.16738
-6.1479
-6.15439
-6.20416
-6.21282
-6.18469
-6.202
-6.21931
-6.20849
-6.19551
-6.16521
-6.14357
-6.1479
-6.15656
-6.15223
-6.15223
-6.17387
-6.19334
-6.16954
-6.14357
-6.14574
-6.18685
-6.20416
-6.18036
-6.15223
-6.18685
-6.22364
-6.20849
-6.16521
-6.16521
-6.19334
-6.16954
-6.12842
-6.11111
-6.11977
-6.11977
-6.14141
-6.13059
-6.08082
-6.09813
-6.16305
-6.19551
-6.15223
-6.10246
-6.09164
-6.1176
-6.13275
-6.07649
-6.0397
-6.05701
-6.11328
-6.16954
-6.17603
-6.10246
-6.02239
-6.00075
-6.02455
-6.07216
-6.1241
-6.15006
-6.11328
-6.10029
-6.08947
-6.08298
-6.08731
-6.04403
-6.05918
-6.09596
-6.08947
-6.06134
-6.09596
-6.11111
-6.09813
-6.09813
-6.09596
-6.05918
-6.00508
-5.97911
-6.00075
-6.05918
-6.07865
-6.10246
-6.0938
-6.05485
-6.0397
-6.02022
-6.02239
-6.04403
-6.05485
-6.03321
-6.00075
-5.99858
-5.99426
-5.98993
-6.00724
-6.05485
-6.05052
-6.04186
-6.04836
-5.99858
-5.93366
-5.92717
-5.97262
-5.99858
-6.04403
-6.03104
-5.97262
-5.92284
-5.91635
-5.99426
-6.05918
-6.03537
-5.95963
-5.93799
-5.95963
-5.97911
-6.01806
-6.06567
-6.03754
-5.96829
-5.93583
-5.93799
-5.95314
-5.94448
-5.97911
-6.0094
-6.01373
-5.99426
-5.97478
-5.9618
-5.95747
-5.96829
-5.98127
-5.97694
-5.97911
-5.9077
-5.84494
-5.82763
-5.86442
-5.93366
-6.00508
-6.03537
-5.99426
-5.89904
-5.8774
-5.88822
-5.9077
-5.92934
-5.94448
-5.94665
-5.94448
-5.94881
-5.95747
-5.92717
-5.85792
-5.8233
-5.85143
-5.95098
-5.98127
-5.92934
-5.90337
-5.83628
-5.80599
-5.86225
-5.95963
-5.94881
-5.88173
-5.86658
-5.87307
-5.91635
-5.98127
-5.94232
-5.88822
-5.8233
-5.77569
-5.81897
-5.90986
-5.93366
-5.88606
-5.81897
-5.78651
-5.81464
-5.84494
-5.85792
-5.89255
-5.9012
-5.85143
-5.83196
-5.82763
-5.8233
-5.84927
-5.86225
-5.84278
-5.81897
-5.80382
-5.82979
-5.86009
-5.84278
-5.81032
-5.83628
-5.86225
-5.83628
-5.81681
-5.83845
-5.83412
-5.82546
-5.79733
-5.79517
-5.81897
-5.84061
-5.86658
-5.8536
-5.83628
-5.81681
-5.82546
-5.81248
-5.77786
-5.75622
-5.75405
-5.75838
-5.78218
-5.793
-5.78651
-5.7995
-5.79733
-5.78218
-5.80599
-5.83412
-5.81681
-5.75405
-5.70861
-5.72159
-5.80166
-5.8774
-5.85792
-5.78435
-5.71943
-5.70428
-5.77136
-5.83196
-5.8233
-5.75405
-5.70428
-5.66533
-5.70645
-5.74972
-5.75405
-5.74756
-5.71294
-5.73458
-5.77353
-5.79733
-5.75622
-5.6913
-5.661
-5.69779
-5.75622
-5.74323
-5.7389
-5.75622
-5.74323
-5.69563
-5.661
-5.68264
-5.69995
-5.73674
-5.74107
-5.71943
-5.70212
-5.67399
-5.66533
-5.70212
-5.70212
-5.68697
-5.68913
-5.68913
-5.70861
-5.66317
-5.63936
-5.66749
-5.68913
-5.67831
-5.65667
-5.6069
-5.61772
-5.661
-5.72592
-5.74323
-5.69563
-5.68913
-5.71077
-5.69995
-5.66317
-5.57877
-5.54631
-5.59608
-5.69346
-5.73241
-5.71294
-5.63287
-5.5831
-5.58526
-5.61556
-5.59392
-5.5831
-5.61989
-5.60257
-5.55713
-5.54415
-5.56362
-5.61556
-5.66966
-5.65235
-5.61339
-5.62854
-5.63071
-5.56795
-5.53982
-5.58959
-5.63936
-5.65451
-5.61123
-5.53982
-5.54847
-5.5831
-5.61123
-5.58743
-5.57228
-5.53765
-5.54847
-5.58959
-5.60474
-5.58093
-5.51601
-5.48572
-5.50303
-5.54847
-5.57444
-5.58959
-5.56146
-5.52467
-5.52251
-5.55929
-5.54415
-5.53982
-5.58526
-5.58743
-5.55713
-5.53549
-5.54198
-5.52467
-5.49005
-5.48139
-5.49221
-5.53333
-5.56146
-5.57228
-5.53549
-5.4987
-5.48139
-5.51601
-5.53333
-5.4987
-5.45759
-5.46191
-5.52467
-5.53116
-5.52034
-5.51385
-5.45326
-5.42296
-5.44893
-5.51818
-5.52034
-5.48788
-5.44893
-5.46191
-5.47057
-5.44244
-5.40781
-5.41647
-5.48139
-5.51818
-5.50087
-5.47923
-5.44893
-5.45975
-5.50087
-5.47273
-5.45109
-5.46191
-5.47923
-5.44244
-5.40132
-5.40565
-5.44244
-5.47923
-5.46191
-5.40349
-5.36453
-5.40132
-5.39267
-5.42513
-5.41863
-5.41431
-5.41647
-5.42296
-5.43595
-5.43162
-5.39916
-5.36886
-5.34722
-5.38401
-5.4208
-5.39916
-5.34073
-5.3126
-5.34722
-5.39699
-5.44893
-5.45109
-5.37535
-5.32125
-5.31476
-5.34506
-5.35588
-5.31909
-5.29312
-5.34939
-5.44677
-5.45975
-5.40565
-5.36021
-5.32125
-5.30394
-5.3126
-5.32558
-5.38185
-5.41647
-5.39699
-5.37103
-5.37103
-5.3667
-5.34939
-5.33424
-5.31909
-5.32775
-5.34289
-5.33207
-5.30178
-5.29529
-5.29961
-5.29096
-5.33207
-5.36021
-5.32342
-5.23253
-5.20873
-5.29312
-5.36453
-5.34289
-5.26066
-5.23469
-5.26932
-5.26932
-5.28879
-5.28879
-5.28447
-5.27365
-5.25633
-5.26066
-5.27365
-5.27581
-5.27581
-5.23686
-5.2044
-5.22604
-5.2585
-5.29096
-5.27581
-5.24119
-5.21306
-5.16328
-5.17627
-5.22388
-5.24335
-5.24768
-5.23037
-5.21522
-5.23686
-5.22604
-5.19358
-5.18925
-5.2044
-5.23037
-5.19791
-5.17843
-5.20224
-5.21089
-5.20656
-5.22388
-5.2282
-5.18925
-5.15679
-5.14381
-5.16112
-5.2044
-5.20007
-5.15246
-5.16328
-5.2044
-5.19358
-5.12866
-5.08538
-5.12217
-5.18276
-5.17843
-5.17194
-5.19142
-5.16545
-5.10918
-5.08754
-5.10702
-5.11568
-5.1265
-5.11784
-5.13515
-5.17627
-5.20656
-5.20873
-5.1741
-5.12
-5.10269
-5.08105
-5.05941
-5.09404
-5.11784
-5.10486
-5.08971
-5.08754
-5.0659
-5.08538
-5.13732
-5.13299
-5.10702
-5.11351
-5.10702
-5.07672
-5.04859
-5.05941
-5.07889
-5.08105
-5.07889
-5.07672
-5.08971
-5.10918
-5.08754
-5.02695
-5.0118
-5.04859
-5.05725
-5.06158
-5.0421
-5.01397
-5.00748
-5.0421
-5.04643
-5.06807
-5.09187
-5.11351
-5.11784
-5.07889
-5.0421
-4.99449
-4.99666
-5.00531
-4.99016
-4.97934
-5.00531
-5.03994
-5.04426
-5.0183
-4.94472
-4.93823
-5.00315
-5.02046
-5.02695
-5.0183
-4.98584
-4.95554
-4.97069
-4.97502
-4.9642
-4.96636
-4.97285
-4.96636
-4.93606
-4.91875
-4.92957
-4.93174
-4.93174
-4.92957
-4.91659
-4.95338
-4.99233
-5.02046
-5.03128
-4.99233
-4.91659
-4.84734
-4.83652
-4.90793
-4.9642
-4.9339
-4.89711
-4.92741
-4.97069
-4.97069
-4.93174
-4.89495
-4.87331
-4.86249
-4.87331
-4.91442
-4.90144
-4.85816
-4.83219
-4.88196
-4.91442
-4.89278
-4.86249
-4.87547
-4.88846
-4.85383
-4.86465
-4.88413
-4.88196
-4.88629
-4.87331
-4.83652
-4.78458
-4.79757
-4.88846
-4.91442
-4.88413
-4.84518
-4.8257
-4.8495
-4.82786
-4.83652
-4.8019
-4.7716
-4.74996
-4.73914
-4.7954
-4.8798
-4.9101
-4.86898
-4.83652
-4.82137
-4.82786
-4.84734
-4.83003
-4.77377
-4.72616
-4.75645
-4.77809
-4.76944
-4.75645
-4.77809
-4.80406
-4.80622
-4.79973
-4.76078
-4.72399
-4.68721
-4.7478
-4.81055
-4.81055
-4.84301
-4.80622
-4.71101
-4.68288
-4.69153
-4.73265
-4.77809
-4.79757
-4.79324
-4.73048
-4.67855
-4.6937
-4.75429
-4.78458
-4.76078
-4.71967
-4.70668
-4.72616
-4.72832
-4.70235
-4.66124
-4.66989
-4.72832
-4.78242
-4.75429
-4.71317
-4.68288
-4.65475
-4.68721
-4.7413
-4.76294
-4.75645
-4.72616
-4.69586
-4.66557
-4.65042
-4.6396
-4.65042
-4.68937
-4.68937
-4.6634
-4.66557
-4.6634
-4.66557
-4.64176
-4.62661
-4.65042
-4.69153
-4.70019
-4.64176
-4.58333
-4.60497
-4.61796
-4.60497
-4.64176
-4.66773
-4.64393
-4.59199
-4.5855
-4.56819
-4.59632
-4.65258
-4.65691
-4.60281
-4.57468
-4.59415
-4.55737
-4.56602
-4.60497
-4.60281
-4.57251
-4.56602
-4.57901
-4.58333
-4.55087
-4.56819
-4.55304
-4.52707
-4.52707
-4.51625
-4.54005
-4.58117
-4.56386
-4.52058
-4.52491
-4.55304
-4.56386
-4.55087
-4.56819
-4.61147
-4.59199
-4.51409
-4.44917
-4.45782
-4.53356
-4.53789
-4.48163
-4.48595
-4.52923
-4.52923
-4.47946
-4.51409
-4.54871
-4.50543
-4.47513
-4.47513
-4.45133
-4.46648
-4.46648
-4.45782
-4.48595
-4.50976
-4.47946
-4.44484
-4.42536
-4.447
-4.45566
-4.46431
-4.49461
-4.49677
-4.48595
-4.49028
-4.49245
-4.46648
-4.44917
-4.45566
-4.44917
-4.41021
-4.39507
-4.39723
-4.41021
-4.44484
-4.45999
-4.41671
-4.41021
-4.44917
-4.45133
-4.44484
-4.43618
-4.44484
-4.42753
-4.41887
-4.39723
-4.40589
-4.39723
-4.37775
-4.38857
-4.44051
-4.41887
-4.37775
-4.3388
-4.37126
-4.39939
-4.39074
-4.35828
-4.31933
-4.315
-4.33447
-4.37775
-4.38208
-4.38857
-4.34529
-4.26739
-4.25873
-4.2847
-4.32582
-4.37343
-4.40805
-4.35179
-4.25008
